completionCode,trialNum,itemNum,condition,Value,sentence,conj1,conj2,ratingRT,is_sa,rating,suffix
CO459477,71,19,X-siz-and-Y-siz,oldukça kötü,Zühre son yolculukta gecesiz ve gündüzsüz bir tren yolculuğu önerdi.,gece,gündüz,3736,0,1,-sIz
CO459477,74,27,X-siz-and-Y-siz,iyi sayılır,Baran araştırması için ormansız ve çölsüz bir bölge seçti.,orman,çöl,11828,0,4,-sIz
CO459477,77,32,X-and-Y-ci,oldukça kötü,Aydan restorasyon projesi için taban ve tavancı bir ustayla görüştü.,taban,tavan,4570,1,1,-cI
CO459477,80,18,X-and-Y-lik,kötü,Nevzat genç bir stajyerken okul ve camilik bir alanın korunmasını önerdi.,okul,cami,9505,1,2,-lIk
CO459477,83,12,X-and-Y-siz,kötü sayılır,Merve yeni hayatında ev ve bahçesiz bir şehir hayatı yaşıyor.,ev,bahçe,10143,1,3,-sIz
CO459477,86,2,X-and-Y-lik,kötü sayılır,Ömer yeni evine masa ve sandalyelik bir renk seçti.,masa,sandalye,4689,1,3,-lIk
CO459477,89,28,X-and-Y-siz,iyi sayılır,Yasemin mezuniyetinden önce doktor ve avukatsız bir mizansen canlandırdı.,avukat,doktor,5054,1,4,-sIz
CO459477,92,1,X-lik-and-Y-lik,oldukça kötü,Emel geçen haftasonu çoraplık ve ayakkabılık bir dolap aldı.,çorap,ayakkabı,4879,0,1,-lIk
CO459477,95,3,X-siz-and-Y-siz,oldukça iyi,Leyla eski çarşıda atkısız ve şapkasız bir çocuğa acımış.,atkı,şapka,5078,0,6,-sIz
CO712108,2,20,X-siz-and-Y-siz,iyi sayılır,Fehime düğünden önce büyükannesiz ve dedesiz bir aile hayatını irdeledi.,büyükanne,dede,14726,0,4,-sIz
CO712108,5,22,X-li-and-Y-li,oldukça iyi,Yankı geçen yaz atlı ve balıklı bir tablo aldı.,at,balık,9244,0,6,-lI
CO712108,8,2,X-lik-and-Y-lik,iyi sayılır,Ömer yeni evine masalık ve sandalyelik bir renk seçti.,masa,sandalye,8095,0,4,-lIk
CO712108,11,8,X-ci-and-Y-ci,oldukça iyi,Selin tamir için kapıcı ve pencereci bir marangozla anlaşmış.,kapı,pencere,9496,0,6,-cI
CO712108,14,18,X-lik-and-Y-lik,iyi sayılır,Nevzat genç bir stajyerken okulluk ve camilik bir alanın korunmasını önerdi.,okul,cami,5530,0,4,-lIk
CO712108,17,21,X-and-Y-siz,oldukça iyi,Mertcan dün akşam abi ve ablasız bir hayat düşündü.,abi,abla,13546,1,6,-sIz
CO712108,20,29,X-and-Y-siz,iyi,Melis çocuk kitabı için ejderha ve perisiz bir bölüm yazdı.,ejderha,peri,3913,1,5,-sIz
CO712108,23,6,X-li-and-Y-li,oldukça iyi,Ali diyetteyken muzlu ve havuçlu bir kek yapardı.,muz,havuç,5464,0,6,-lI
CO712108,26,4,X-siz-and-Y-siz,oldukça iyi,Burak tatlı için limonsuz ve portakalsız bir tarif bulmuş.,limon,portakal,5264,0,6,-sIz
CO712108,29,14,X-li-and-Y-li,oldukça iyi,Elif küçük bir çocukken fareli ve aslanlı bir masal dinledi.,fare,aslan,3696,0,6,-lI
CO712108,32,31,X-and-Y-li,iyi,Tülay sonbahar koleksiyonu için gömlek ve pantolonlu bir kombin hazırladı.,gömlek,pantolon,6498,1,5,-lI
CO712108,35,23,X-and-Y-li,iyi,Jale geçen hafta çatal ve bıçaklı bir masa kurdu.,çatal,bıçak,3447,1,5,-lI
CO712108,38,24,X-ci-and-Y-ci,iyi,Neval ders çalışırken gözcü ve kulakçı bir doktorla konuştu.,göz,kulak,4262,0,5,-cI
CO712108,41,11,X-and-Y-lik,iyi sayılır,Ahmet yabancı bir üniversitede bilim ve teknolojilik bir dergi çıkardı.,bilim,teknoloji,5078,1,4,-lIk
CO712108,44,16,X-ci-and-Y-ci,iyi,Okan üniversite yıllarında çiftlikçi ve fabrikacı bir yatırımcıyla görüştü.,çiftlik,fabrika,6762,0,5,-cI
CO712108,47,19,X-and-Y-lik,iyi,Zühre son yolculukta gece ve gündüzlük bir program belirledi.,gece,gündüz,7144,1,5,-lIk
CO712108,50,26,X-lik-and-Y-lik,kötü sayılır,Sinan gece yarısı hayaletlik ve canavarlık bir sahne tasarladı.,hayalet,canavar,4495,0,3,-lIk
CO712108,53,9,X-and-Y-ci,kötü sayılır,Zeynep bu hafta anne ve babacı bir yeğeniyle ilgilendi.,anne,baba,5345,1,3,-cI
CO712108,56,32,X-ci-and-Y-ci,iyi sayılır,Aydan restorasyon projesi için tabancı ve tavancı bir ustayla görüştü.,taban,tavan,8528,0,4,-cI
CO712108,59,12,X-siz-and-Y-siz,iyi,Merve yeni hayatında evsiz ve bahçesiz bir şehir hayatı yaşıyor.,ev,bahçe,5113,0,5,-sIz
CO712108,62,1,X-and-Y-ci,iyi,Emel geçen haftasonu çorap ve ayakkabıcı bir adamla tanıştı.,çorap,ayakkabı,5695,1,5,-cI
CO712108,65,15,X-and-Y-li,iyi sayılır,Deniz misafir beklerken sürahi ve bardaklı bir konsept hazırladı.,sürahi,bardak,6278,1,4,-lI
CO712108,68,30,X-li-and-Y-li,iyi,Asuman dergi yazısı için düğünlü ve cenazeli bir belgesel izledi.,cenaze,düğün,5597,0,5,-lI
CO712108,71,17,X-and-Y-ci,iyi sayılır,Eylül kamp yaparken tepe ve nehirci bir rehberle doğa yürüyüşüne çıktı.,tepe,nehir,5846,1,4,-cI
CO712108,74,10,X-lik-and-Y-lik,kötü sayılır,Ali yeni firmada kedilik ve köpeklik bir tasarım yaptı.,kedi,köpek,3729,0,3,-lIk
CO712108,77,28,X-siz-and-Y-siz,iyi sayılır,Yasemin mezuniyetinden önce doktorsuz ve avukatsız bir mizansen canlandırdı.,avukat,doktor,4345,0,4,-sIz
CO712108,80,27,X-and-Y-lik,iyi,Baran araştırması için orman ve çöllük bir alan çizdi.,orman,çöl,3796,1,5,-lIk
CO712108,83,5,X-and-Y-siz,iyi sayılır,Ece yılbaşı için tablo ve vazosuz bir masa seçti.,tablo,vazo,7594,1,4,-sIz
CO712108,86,13,X-and-Y-siz,iyi sayılır,Emin geçen tatilde şehir ve köysüz bir gezi yaptı.,şehir,köy,5579,1,4,-sIz
CO712108,89,7,X-and-Y-li,iyi,Dilek çeyiz alşverişi için battaniye ve halılı bir paket seçmiş.,battaniye,halı,3930,1,5,-lI
CO712108,92,3,X-and-Y-lik,kötü sayılır,Leyla eski çarşıda atkı ve şapkalık bir askı beğenmiş.,atkı,şapka,6111,1,3,-lIk
CO712108,95,25,X-and-Y-ci,iyi sayılır,İzel toplantı sırasında burun ve boyuncu bir doktordan bahsetti.,burun,boyun,7130,1,4,-cI
CO85758,3,5,X-siz-and-Y-siz,oldukça iyi,Ece yılbaşı için tablosuz ve vazosuz bir masa seçti.,tablo,vazo,13400,0,6,-sIz
CO85758,6,12,X-and-Y-lik,oldukça iyi,Merve aile mirasıyla ev ve bahçelik bir arsa satın aldı.,ev,bahçe,5896,1,6,-lIk
CO85758,9,32,X-and-Y-li,iyi sayılır,Aydan restorasyon projesi için taban ve tavanlı bir plan çizdi.,taban,tavan,6585,1,4,-lI
CO85758,12,15,X-li-and-Y-li,iyi,Deniz misafir beklerken sürahili ve bardaklı bir konsept hazırladı.,sürahi,bardak,5430,0,5,-lI
CO85758,15,18,X-and-Y-ci,kötü sayılır,Nevzat genç bir stajyerken okul ve camici bir mimarın eserlerini inceledi.,okul,cami,7909,1,3,-cI
CO85758,18,11,X-lik-and-Y-lik,kötü,Ahmet yabancı bir üniversitede bilimlik ve teknolojilik bir dergi çıkardı.,bilim,teknoloji,6220,0,2,-lIk
CO85758,21,14,X-and-Y-siz,kötü,Elif gençlik yıllarında fare ve aslansız bir oyun sahneledi.,fare,aslan,7192,1,2,-sIz
CO85758,24,6,X-and-Y-siz,kötü,Ali diyetteyken muz ve havuçsuz bir kek yapardı.,muz,havuç,7271,1,2,-sIz
CO85758,27,29,X-siz-and-Y-siz,iyi,Melis çocuk kitabı için ejderhasız ve perisiz bir bölüm yazdı.,ejderha,peri,5836,0,5,-sIz
CO85758,30,24,X-and-Y-li,iyi sayılır,Neval ders çalışırken göz ve kulaklı bir robot gördü.,göz,kulak,5340,1,4,-lI
CO85758,33,3,X-lik-and-Y-lik,iyi,Leyla eski çarşıda atkılık ve şapkalık bir askı beğenmiş.,atkı,şapka,8501,0,5,-lIk
CO85758,36,25,X-ci-and-Y-ci,iyi sayılır,İzel toplantı sırasında buruncu ve boyuncu bir doktordan bahsetti.,burun,boyun,8286,0,4,-cI
CO85758,39,27,X-lik-and-Y-lik,iyi sayılır,Baran araştırması için ormanlık ve çöllük bir alan çizdi.,orman,çöl,16336,0,4,-lIk
CO85758,42,10,X-and-Y-ci,iyi sayılır,Ali her hafta kedi ve köpekçi bir komşusuyla sohbet eder.,kedi,köpek,5876,1,4,-cI
CO85758,45,20,X-and-Y-lik,kötü sayılır,Fehime düğünden önce büyükanne ve dedelik ilişkisi üzerine bir roman okudu.,büyükanne,dede,10386,1,3,-lIk
CO85758,48,9,X-ci-and-Y-ci,iyi sayılır,Zeynep bu hafta anneci ve babacı bir yeğeniyle ilgilendi.,anne,baba,9301,0,4,-cI
CO85758,51,1,X-ci-and-Y-ci,oldukça iyi,Emel geçen haftasonu çorapçı ve ayakkabıcı bir adamla tanıştı.,çorap,ayakkabı,5489,0,6,-cI
CO85758,54,22,X-and-Y-siz,kötü,Yankı geçen yaz at ve balıksız bir menü denedi.,at,balık,7090,1,2,-sIz
CO85758,57,23,X-li-and-Y-li,oldukça iyi,Jale geçen hafta çatallı ve bıçaklı bir masa kurdu.,çatal,bıçak,6096,0,6,-lI
CO85758,60,30,X-and-Y-siz,kötü sayılır,Asuman dergi yazısı için düğün ve cenazesiz bir program önerdi.,cenaze,düğün,9660,1,3,-sIz
CO85758,63,16,X-and-Y-li,iyi sayılır,Okan üniversite yıllarında çiftlik ve fabrikalı bir işletme kurdu.,çiftlik,fabrika,44485,1,4,-lI
CO85758,66,2,X-and-Y-ci,oldukça iyi,Ömer yeni evine masa ve sandalyeci bir usta getirdi.,masa,sandalye,3623,1,6,-cI
CO85758,69,19,X-lik-and-Y-lik,oldukça iyi,Zühre son yolculukta gecelik ve gündüzlük bir program belirledi.,gece,gündüz,3721,0,6,-lIk
CO85758,72,13,X-siz-and-Y-siz,iyi,Emin geçen tatilde şehirsiz ve köysüz bir gezi yaptı.,şehir,köy,8304,0,5,-sIz
CO85758,75,7,X-li-and-Y-li,oldukça iyi,Dilek çeyiz alşverişi için battaniyeli ve halılı bir paket seçmiş.,battaniye,halı,10616,0,6,-lI
CO85758,78,21,X-siz-and-Y-siz,oldukça iyi,Mertcan dün akşam abisiz ve ablasız bir hayat düşündü.,abi,abla,4122,0,6,-sIz
CO85758,81,8,X-and-Y-li,oldukça iyi,Selin tamir için kapı ve pencereli bir atölye tasarlamış.,kapı,pencere,3532,1,6,-lI
CO85758,84,28,X-and-Y-lik,oldukça kötü,Yasemin mezuniyetinden önce doktor ve avukatlık bir kimlik seçti.,avukat,doktor,11671,1,1,-lIk
CO85758,87,31,X-li-and-Y-li,oldukça iyi,Tülay sonbahar koleksiyonu için gömlekli ve pantolonlu bir kombin hazırladı.,gömlek,pantolon,3888,0,6,-lI
CO85758,90,17,X-ci-and-Y-ci,iyi sayılır,Eylül kamp yaparken tepeci ve nehirci bir rehberle doğa yürüyüşüne çıktı.,tepe,nehir,8983,0,4,-cI
CO85758,93,4,X-and-Y-lik,iyi sayılır,Burak tatlı için limon ve portakallık bir tabak hazırlamış.,limon,portakal,12058,1,4,-lIk
CO85758,96,26,X-and-Y-ci,iyi,Sinan gece yarısı hayalet ve canavarcı bir yazarla röportaj yaptı.,hayalet,canavar,4026,1,5,-cI
CO391648,2,9,X-li-and-Y-li,iyi sayılır,Zeynep bu hafta anneli ve babalı bir toplantıya katıldı.,anne,baba,8496,0,4,-lI
CO391648,5,30,X-and-Y-lik,kötü,Asuman dergi yazısı için düğün ve cenazelik bir tema belirledi.,cenaze,düğün,8407,1,2,-lIk
CO391648,8,5,X-lik-and-Y-lik,kötü sayılır,Ece yılbaşı için tabloluk ve vazoluk bir masa aldı.,tablo,vazo,8199,0,3,-lIk
CO391648,11,27,X-ci-and-Y-ci,iyi,Baran araştırması için ormancı ve çölcü bir araştırmacıyla anlaştı.,orman,çöl,5549,0,5,-cI
CO391648,14,13,X-lik-and-Y-lik,kötü,Emin geçen tatilde şehirlik ve köylük bir bölgeyi gezdi.,şehir,köy,6037,0,2,-lIk
CO391648,17,4,X-and-Y-ci,iyi,Burak tatlı için limon ve portakalcı bir satıcıdan sipariş vermiş.,limon,portakal,8390,1,5,-cI
CO391648,20,26,X-and-Y-li,oldukça iyi,Sinan gece yarısı hayalet ve canavarlı bir hikâye okudu.,hayalet,canavar,4278,1,6,-lI
CO391648,23,2,X-and-Y-li,oldukça iyi,Ömer yeni evine masa ve sandalyeli bir yemek odası kurdu.,masa,sandalye,5549,1,6,-lI
CO391648,26,16,X-and-Y-siz,iyi sayılır,Okan üniversite yıllarında çiftlik ve fabrikasız bir iş modeli önerdi.,çiftlik,fabrika,6854,1,4,-sIz
CO391648,29,1,X-li-and-Y-li,iyi sayılır,Emel geçen haftasonu çoraplı ve ayakkabılı bir takım aldı.,çorap,ayakkabı,5344,0,4,-lI
CO391648,32,24,X-and-Y-siz,oldukça iyi,Neval ders çalışırken göz ve kulaksız bir heykel çizdi.,göz,kulak,4161,1,6,-sIz
CO391648,35,17,X-li-and-Y-li,oldukça iyi,Eylül kamp yaparken tepeli ve nehirli bir alan seçti.,tepe,nehir,4061,0,6,-lI
CO391648,38,12,X-and-Y-ci,iyi sayılır,Merve yeni villası için ev ve bahçeci bir peyzaj tasarımcısıyla anlaştı.,ev,bahçe,5781,1,4,-cI
CO391648,41,28,X-and-Y-ci,iyi sayılır,Yasemin mezuniyetinden önce doktor ve avukatçı bir derneğe katıldı.,avukat,doktor,5370,1,4,-cI
CO391648,44,3,X-ci-and-Y-ci,iyi sayılır,Leyla eski çarşıda atkıcı ve şapkacı bir tuhafiyeye uğrayacakmış.,atkı,şapka,5336,0,4,-cI
CO391648,47,29,X-lik-and-Y-lik,iyi,Melis çocuk kitabı için ejderhalık ve perilik bir seri başlatmayı düşündü.,ejderha,peri,5616,0,5,-lIk
CO391648,50,7,X-siz-and-Y-siz,oldukça iyi,Dilek çeyiz alşverişi için battaniyesiz ve halısız bir paket seçmiş.,battaniye,halı,4346,0,6,-sIz
CO391648,53,10,X-and-Y-li,iyi sayılır,Ali geçen ay kedi ve köpekli bir veteriner kliniği açtı.,kedi,köpek,7311,1,4,-lI
CO391648,56,25,X-li-and-Y-li,iyi,İzel toplantı sırasında burunlu ve boyunlu bir maske inceledi.,burun,boyun,4952,0,5,-lI
CO391648,59,18,X-and-Y-li,kötü,Nevzat genç bir stajyerken okul ve camili bir mahallede oturdu.,okul,cami,5832,1,2,-lI
CO391648,62,32,X-and-Y-siz,kötü,Aydan restorasyon projesi için taban ve tavansız bir oda düşündü.,taban,tavan,6730,1,2,-sIz
CO391648,65,31,X-siz-and-Y-siz,oldukça iyi,Tülay sonbahar koleksiyonu için gömleksiz ve pantolonsuz bir katalog inceledi.,gömlek,pantolon,5586,0,6,-sIz
CO391648,68,6,X-and-Y-lik,iyi,Ali diyetteyken muz ve havuçluk bir saklama kabı almıştı.,muz,havuç,5319,1,5,-lIk
CO391648,71,22,X-and-Y-lik,oldukça kötü,Yankı geçen yaz at ve balıklık bir hayvanay bahçesi yaptırdı.,at,balık,5175,1,1,-lIk
CO391648,74,15,X-siz-and-Y-siz,iyi sayılır,Deniz misafir beklerken sürahisiz ve bardaksız bir sofra kurdu.,sürahi,bardak,4672,0,4,-sIz
CO391648,77,14,X-and-Y-lik,iyi sayılır,Elif takım oyununda fare ve aslanlık bir sembol seçti.,fare,aslan,4737,1,4,-lIk
CO391648,80,19,X-ci-and-Y-ci,iyi sayılır,Zühre son yolculukta gececi ve gündüzcü bir rehberle tanıştı.,gece,gündüz,5195,0,4,-cI
CO391648,83,20,X-and-Y-ci,iyi sayılır,Fehime düğünden önce büyükanne ve dedeci bir gelenek hakkında yazı okudu.,büyükanne,dede,7474,1,4,-cI
CO391648,86,11,X-ci-and-Y-ci,iyi sayılır,Ahmet yabancı bir üniversitede bilimci ve teknolojici bir araştırmaya katıldı.,bilim,teknoloji,4898,0,4,-cI
CO391648,89,23,X-siz-and-Y-siz,iyi sayılır,Jale geçen hafta çatalsız ve bıçaksız bir piknik yaptı.,çatal,bıçak,4354,0,4,-sIz
CO391648,92,8,X-and-Y-siz,kötü sayılır,Selin tamir için kapı ve penceresiz bir atölye tasarlamış.,kapı,pencere,17061,1,3,-sIz
CO391648,95,21,X-lik-and-Y-lik,kötü sayılır,Mertcan dün akşam abilik ve ablalık bir hediye aldı.,abi,abla,4648,0,3,-lIk
CO705199,3,26,X-and-Y-li,oldukça iyi,Sinan gece yarısı hayalet ve canavarlı bir hikâye okudu.,hayalet,canavar,5844,1,6,-lI
CO705199,6,15,X-siz-and-Y-siz,iyi,Deniz misafir beklerken sürahisiz ve bardaksız bir sofra kurdu.,sürahi,bardak,7130,0,5,-sIz
CO705199,9,25,X-li-and-Y-li,kötü sayılır,İzel toplantı sırasında burunlu ve boyunlu bir maske inceledi.,burun,boyun,10742,0,3,-lI
CO705199,12,28,X-and-Y-ci,kötü,Yasemin mezuniyetinden önce doktor ve avukatçı bir derneğe katıldı.,avukat,doktor,8546,1,2,-cI
CO705199,15,21,X-lik-and-Y-lik,kötü,Mertcan dün akşam abilik ve ablalık bir hediye aldı.,abi,abla,5067,0,2,-lIk
CO705199,18,19,X-ci-and-Y-ci,iyi sayılır,Zühre son yolculukta gececi ve gündüzcü bir rehberle tanıştı.,gece,gündüz,14624,0,4,-cI
CO705199,21,17,X-li-and-Y-li,kötü sayılır,Eylül kamp yaparken tepeli ve nehirli bir alan seçti.,tepe,nehir,9106,0,3,-lI
CO705199,24,2,X-and-Y-li,iyi sayılır,Ömer yeni evine masa ve sandalyeli bir yemek odası kurdu.,masa,sandalye,13838,1,4,-lI
CO705199,27,30,X-and-Y-lik,kötü sayılır,Asuman dergi yazısı için düğün ve cenazelik bir tema belirledi.,cenaze,düğün,10237,1,3,-lIk
CO705199,30,24,X-and-Y-siz,kötü sayılır,Neval ders çalışırken göz ve kulaksız bir heykel çizdi.,göz,kulak,7144,1,3,-sIz
CO705199,33,23,X-siz-and-Y-siz,kötü,Jale geçen hafta çatalsız ve bıçaksız bir piknik yaptı.,çatal,bıçak,8681,0,2,-sIz
CO705199,36,1,X-li-and-Y-li,kötü sayılır,Emel geçen haftasonu çoraplı ve ayakkabılı bir takım aldı.,çorap,ayakkabı,12246,0,3,-lI
CO705199,39,5,X-lik-and-Y-lik,kötü,Ece yılbaşı için tabloluk ve vazoluk bir masa aldı.,tablo,vazo,9047,0,2,-lIk
CO705199,42,8,X-and-Y-siz,oldukça iyi,Selin tamir için kapı ve penceresiz bir atölye tasarlamış.,kapı,pencere,7598,1,6,-sIz
CO705199,45,6,X-and-Y-lik,kötü,Ali diyetteyken muz ve havuçluk bir saklama kabı almıştı.,muz,havuç,10970,1,2,-lIk
CO705199,48,13,X-lik-and-Y-lik,kötü sayılır,Emin geçen tatilde şehirlik ve köylük bir bölgeyi gezdi.,şehir,köy,8678,0,3,-lIk
CO705199,51,16,X-and-Y-siz,oldukça iyi,Okan üniversite yıllarında çiftlik ve fabrikasız bir iş modeli önerdi.,çiftlik,fabrika,6460,1,6,-sIz
CO705199,54,12,X-and-Y-ci,iyi sayılır,Merve yeni villası için ev ve bahçeci bir peyzaj tasarımcısıyla anlaştı.,ev,bahçe,8558,1,4,-cI
CO705199,57,32,X-and-Y-siz,kötü sayılır,Aydan restorasyon projesi için taban ve tavansız bir oda düşündü.,taban,tavan,15865,1,3,-sIz
CO705199,60,4,X-and-Y-ci,kötü sayılır,Burak tatlı için limon ve portakalcı bir satıcıdan sipariş vermiş.,limon,portakal,17501,1,3,-cI
CO705199,63,3,X-ci-and-Y-ci,iyi,Leyla eski çarşıda atkıcı ve şapkacı bir tuhafiyeye uğrayacakmış.,atkı,şapka,9333,0,5,-cI
CO705199,66,20,X-and-Y-ci,oldukça kötü,Fehime düğünden önce büyükanne ve dedeci bir gelenek hakkında yazı okudu.,büyükanne,dede,9574,1,1,-cI
CO705199,69,29,X-lik-and-Y-lik,kötü,Melis çocuk kitabı için ejderhalık ve perilik bir seri başlatmayı düşündü.,ejderha,peri,15248,0,2,-lIk
CO705199,72,18,X-and-Y-li,kötü,Nevzat genç bir stajyerken okul ve camili bir mahallede oturdu.,okul,cami,7784,1,2,-lI
CO705199,75,27,X-ci-and-Y-ci,kötü sayılır,Baran araştırması için ormancı ve çölcü bir araştırmacıyla anlaştı.,orman,çöl,9065,0,3,-cI
CO705199,78,7,X-siz-and-Y-siz,oldukça iyi,Dilek çeyiz alşverişi için battaniyesiz ve halısız bir paket seçmiş.,battaniye,halı,6613,0,6,-sIz
CO705199,81,11,X-ci-and-Y-ci,kötü,Ahmet yabancı bir üniversitede bilimci ve teknolojici bir araştırmaya katıldı.,bilim,teknoloji,12322,0,2,-cI
CO705199,84,31,X-siz-and-Y-siz,iyi,Tülay sonbahar koleksiyonu için gömleksiz ve pantolonsuz bir katalog inceledi.,gömlek,pantolon,9168,0,5,-sIz
CO705199,87,9,X-li-and-Y-li,oldukça kötü,Zeynep bu hafta anneli ve babalı bir toplantıya katıldı.,anne,baba,5470,0,1,-lI
CO705199,90,10,X-and-Y-li,kötü,Ali geçen ay kedi ve köpekli bir veteriner kliniği açtı.,kedi,köpek,8405,1,2,-lI
CO705199,93,22,X-and-Y-lik,oldukça kötü,Yankı geçen yaz at ve balıklık bir hayvanay bahçesi yaptırdı.,at,balık,15427,1,1,-lIk
CO705199,96,14,X-and-Y-lik,kötü sayılır,Elif takım oyununda fare ve aslanlık bir sembol seçti.,fare,aslan,9758,1,3,-lIk
CO312940,3,2,X-and-Y-lik,kötü,Ömer yeni evine masa ve sandalyelik bir renk seçti.,masa,sandalye,6079,1,2,-lIk
CO312940,6,25,X-lik-and-Y-lik,kötü,İzel toplantı sırasında burunluk ve boyunluk bir atkı ördü.,burun,boyun,6363,0,2,-lIk
CO312940,9,30,X-and-Y-li,kötü,Asuman dergi yazısı için düğün ve cenazeli bir belgesel izledi.,cenaze,düğün,4684,1,2,-lI
CO312940,12,20,X-and-Y-siz,kötü sayılır,Fehime düğünden önce büyükanne ve dedesiz bir aile hayatını irdeledi.,büyükanne,dede,11517,1,3,-sIz
CO312940,15,15,X-ci-and-Y-ci,iyi,Deniz misafir beklerken sürahici ve bardakçı bir antikacıdan alışveriş yaptı.,sürahi,bardak,5026,0,5,-cI
CO312940,18,17,X-lik-and-Y-lik,kötü,Eylül kamp yaparken tepelik ve nehirlik bir arazi satın aldı.,tepe,nehir,11428,0,2,-lIk
CO312940,21,32,X-and-Y-ci,iyi,Aydan restorasyon projesi için taban ve tavancı bir ustayla görüştü.,taban,tavan,5395,1,5,-cI
CO312940,24,31,X-ci-and-Y-ci,iyi sayılır,Tülay sonbahar koleksiyonu için gömlekçi ve pantoloncu bir tasarımcıyla tanıştı.,gömlek,pantolon,8723,0,4,-cI
CO312940,27,14,X-and-Y-li,iyi,Elif küçük bir çocukken fare ve aslanlı bir masal dinledi.,fare,aslan,6584,1,5,-lI
CO312940,30,23,X-ci-and-Y-ci,iyi sayılır,Jale geçen hafta çatalcı ve bıçakçı bir esnaftan alışveriş yaptı.,çatal,bıçak,7442,0,4,-cI
CO312940,33,11,X-siz-and-Y-siz,iyi sayılır,Ahmet yabancı bir üniversitede bilimsiz ve teknolojisiz bir düşünceyi eleştirdi.,bilim,teknoloji,7485,0,4,-sIz
CO312940,36,3,X-siz-and-Y-siz,iyi,Leyla eski çarşıda atkısız ve şapkasız bir çocuğa acımış.,atkı,şapka,3487,0,5,-sIz
CO312940,39,6,X-and-Y-li,kötü sayılır,Ali diyetteyken muz ve havuçlu bir kek yapardı.,muz,havuç,9218,1,3,-lI
CO312940,42,5,X-li-and-Y-li,iyi,Ece yılbaşı için tablolu ve vazolu bir masa aldı.,tablo,vazo,5829,0,5,-lI
CO312940,45,26,X-and-Y-lik,kötü,Sinan gece yarısı hayalet ve canavarlık bir sahne tasarladı.,hayalet,canavar,5951,1,2,-lIk
CO312940,48,18,X-and-Y-lik,kötü sayılır,Nevzat genç bir stajyerken okul ve camilik bir alanın korunmasını önerdi.,okul,cami,5804,1,3,-lIk
CO312940,51,9,X-lik-and-Y-lik,kötü,Zeynep yıllar önce annelik ve babalık bir görev üstlendi.,anne,baba,48727,0,2,-lIk
CO312940,54,22,X-and-Y-li,kötü sayılır,Yankı geçen yaz at ve balıklı bir tablo aldı.,at,balık,6987,1,3,-lI
CO312940,57,29,X-li-and-Y-li,iyi sayılır,Melis çocuk kitabı için ejderhalı ve perili bir sahne tasarladı.,ejderha,peri,13052,0,4,-lI
CO312940,60,13,X-li-and-Y-li,oldukça iyi,Emin geçen tatilde şehirli ve köylü bir topluluk projesine katıldı.,şehir,köy,10724,0,6,-lI
CO312940,63,16,X-and-Y-ci,kötü,Okan üniversite yıllarında çiftlik ve fabrikacı bir yatırımcıyla görüştü.,çiftlik,fabrika,14026,1,2,-cI
CO312940,66,19,X-siz-and-Y-siz,kötü,Zühre son yolculukta gecesiz ve gündüzsüz bir tren yolculuğu önerdi.,gece,gündüz,4737,0,2,-sIz
CO312940,69,21,X-li-and-Y-li,kötü sayılır,Mertcan dün akşam abili ve ablalı bir fotoğraf gösterdi.,abi,abla,6538,0,3,-lI
CO312940,72,1,X-lik-and-Y-lik,kötü,Emel geçen haftasonu çoraplık ve ayakkabılık bir dolap aldı.,çorap,ayakkabı,4481,0,2,-lIk
